tiempo_inicio,tiempo_fin,user_id,tipo_solicitud,texto_solicitud,caracteristicas,demanda_predicha,servidor_asignado,tiempo_asignacion,tiempo_espera
2024-12-24 02:29:38,2024-12-24 02:29:40,user_intermedio_2,simple,Duda sobre la factura,"{""demanda_predicha"": 1.3295776844024658, ""longitud"": 21, ""tipo"": ""simple""}",1.3295776844024658,encolada,0.7603695392608643,2.553292751312256
2024-12-24 02:29:38,2024-12-24 02:29:40,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3260959386825562, ""longitud"": 23, ""tipo"": ""simple""}",1.3260959386825562,encolada,0.5658397674560547,2.8060717582702637
2024-12-24 02:29:37,2024-12-24 02:29:43,user_avanzado_2,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.106009483337402, ""longitud"": 35, ""tipo"": ""codigo""}",4.106009483337402,encolada,2.4382476806640625,5.871788740158081
2024-12-24 02:29:42,2024-12-24 02:29:45,user_intermedio_3,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.310076355934143, ""longitud"": 32, ""tipo"": ""simple""}",1.310076355934143,encolada,0.8303637504577637,2.6760075092315674
2024-12-24 02:29:45,2024-12-24 02:29:48,user_basico_1,simple,Consulta general,"{""demanda_predicha"": 1.3332316875457764, ""longitud"": 16, ""tipo"": ""simple""}",1.3332316875457764,encolada,0.7198836803436279,2.414121150970459
2024-12-24 02:29:44,2024-12-24 02:29:50,user_avanzado_1,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.106009483337402, ""longitud"": 35, ""tipo"": ""codigo""}",4.106009483337402,encolada,2.459517240524292,5.841857194900513
2024-12-24 02:29:47,2024-12-24 02:29:52,user_intermedio_2,compleja,Análisis de datos de mi cuenta,"{""demanda_predicha"": 3.2392876148223877, ""longitud"": 30, ""tipo"": ""compleja""}",3.2392876148223877,encolada,1.6358203887939453,4.488156318664551
2024-12-24 02:29:52,2024-12-24 02:29:54,user_basico_3,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.330697774887085, ""longitud"": 22, ""tipo"": ""simple""}",1.330697774887085,encolada,0.7836482524871826,2.6059722900390625
2024-12-24 02:29:53,2024-12-24 02:29:55,user_intermedio_3,simple,Duda sobre la factura,"{""demanda_predicha"": 1.3295776844024658, ""longitud"": 21, ""tipo"": ""simple""}",1.3295776844024658,encolada,0.6509466171264648,2.2770578861236572
2024-12-24 02:29:51,2024-12-24 02:29:55,user_avanzado_3,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.247987747192383, ""longitud"": 26, ""tipo"": ""compleja""}",3.247987747192383,encolada,1.643993854522705,4.329749822616577
2024-12-24 02:29:56,2024-12-24 02:29:59,user_avanzado_2,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3360164165496826, ""longitud"": 36, ""tipo"": ""simple""}",1.3360164165496826,encolada,0.9671494960784912,3.0146121978759766
2024-12-24 02:29:58,2024-12-24 02:30:00,user_intermedio_3,simple,Duda sobre la factura,"{""demanda_predicha"": 1.3295776844024658, ""longitud"": 21, ""tipo"": ""simple""}",1.3295776844024658,encolada,0.5753774642944336,2.3175084590911865
2024-12-24 02:29:58,2024-12-24 02:30:01,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3260959386825562, ""longitud"": 23, ""tipo"": ""simple""}",1.3260959386825562,encolada,0.6820218563079834,2.9118847846984863
2024-12-24 02:30:00,2024-12-24 02:30:03,user_avanzado_1,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.3196359872817993, ""longitud"": 28, ""tipo"": ""simple""}",1.3196359872817993,encolada,0.7673654556274414,2.552424669265747
